site.code,year,week,species,plant.species,n_interactions,total_minutes,interaction_rate
FP,2020,3,flavifrons,Mertensia.fusiformis,3,60,0.05
FP,2020,3,insularis,Mertensia.fusiformis,1,60,0.016666666666666666
FP,2020,4,bifarius,Lupinus.bakeri,1,60,0.016666666666666666
FP,2020,4,californicus,Delphinium.nuttallianum,1,60,0.016666666666666666
FP,2020,4,californicus,Senecio.integerrimus,1,60,0.016666666666666666
FP,2020,4,flavifrons,Delphinium.nuttallianum,1,60,0.016666666666666666
FP,2020,4,flavifrons,Hydrophyllum.fendleri,2,60,0.03333333333333333
FP,2020,4,insularis,Lupinus.bakeri,1,60,0.016666666666666666
FP,2020,4,rufocinctus,Lupinus.bakeri,1,60,0.016666666666666666
FP,2020,5,bifarius,Lupinus.bakeri,5,60,0.08333333333333333
FP,2020,5,flavifrons,Lupinus.bakeri,1,60,0.016666666666666666
FP,2020,5,insularis,Senecio.integerrimus,2,60,0.03333333333333333
FP,2020,5,insularis,Taraxacum.officinale,1,60,0.016666666666666666
FP,2020,5,rufocinctus,Lupinus.bakeri,2,60,0.03333333333333333
FP,2020,5,rufocinctus,Taraxacum.officinale,1,60,0.016666666666666666
FP,2020,6,bifarius,Frasera.speciosa,1,60,0.016666666666666666
FP,2020,6,bifarius,Vicia.americana,1,60,0.016666666666666666
FP,2020,6,flavifrons,Frasera.speciosa,1,60,0.016666666666666666
FP,2020,6,flavifrons,Hydrophyllum.fendleri,1,60,0.016666666666666666
FP,2020,6,flavifrons,Lupinus.bakeri,2,60,0.03333333333333333
FP,2020,6,insularis,Frasera.speciosa,4,60,0.06666666666666667
FP,2020,6,insularis,Senecio.integerrimus,1,60,0.016666666666666666
FP,2020,6,rufocinctus,Frasera.speciosa,2,60,0.03333333333333333
FP,2020,6,rufocinctus,Potentilla.pulcherrima,1,60,0.016666666666666666
FP,2020,7,flavifrons,Delphinium.barbeyi,1,60,0.016666666666666666
FP,2020,7,flavifrons,Hydrophyllum.fendleri,1,60,0.016666666666666666
FP,2020,7,insularis,Frasera.speciosa,1,60,0.016666666666666666
FP,2020,7,rufocinctus,Lupinus.bakeri,2,60,0.03333333333333333
FP,2020,8,appositus,Delphinium.barbeyi,3,60,0.05
FP,2020,8,bifarius,Heracleum.sphondylium,3,60,0.05
FP,2020,8,bifarius,Pentaphylloides.floribunda,1,60,0.016666666666666666
FP,2020,8,insularis,Frasera.speciosa,3,60,0.05
FP,2020,8,occidentalis,Pentaphylloides.floribunda,1,60,0.016666666666666666
FP,2020,8,rufocinctus,Frasera.speciosa,1,60,0.016666666666666666
FP,2020,8,rufocinctus,Lupinus.bakeri,1,60,0.016666666666666666
FP,2020,9,bifarius,Frasera.speciosa,1,60,0.016666666666666666
FP,2020,9,bifarius,Pentaphylloides.floribunda,1,60,0.016666666666666666
FP,2020,9,flavifrons,Delphinium.barbeyi,2,60,0.03333333333333333
FP,2020,9,insularis,Frasera.speciosa,1,60,0.016666666666666666
FP,2020,9,nevadensis,Delphinium.barbeyi,1,60,0.016666666666666666
FP,2020,9,occidentalis,Heracleum.sphondylium,1,60,0.016666666666666666
FP,2020,10,appositus,Delphinium.barbeyi,1,60,0.016666666666666666
FP,2020,10,bifarius,Calochortus.gunnisonii,1,60,0.016666666666666666
FP,2020,10,bifarius,Erigeron.speciosus,4,60,0.06666666666666667
FP,2020,10,insularis,Dugaldia.hoopesii,1,60,0.016666666666666666
FP,2020,10,occidentalis,Erigeron.speciosus,1,60,0.016666666666666666
FP,2020,10,occidentalis,Heracleum.sphondylium,1,60,0.016666666666666666
FP,2020,11,insularis,Solidago.multiradiata,1,60,0.016666666666666666
FP,2020,11,occidentalis,Angelica.grayi,1,60,0.016666666666666666
FP,2020,11,occidentalis,Heracleum.sphondylium,1,60,0.016666666666666666
FP,2020,11,occidentalis,Pentaphylloides.floribunda,3,60,0.05
FP,2020,11,occidentalis,Senecio.serra,1,60,0.016666666666666666
FP,2020,12,bifarius,Erigeron.speciosus,1,60,0.016666666666666666
FP,2020,12,bifarius,Heliomeris.multiflora,2,60,0.03333333333333333
FP,2020,12,insularis,Solidago.multiradiata,2,60,0.03333333333333333
FP,2020,13,bifarius,Heliomeris.multiflora,8,60,0.13333333333333333
FP,2020,13,insularis,Cirsium.parryi,1,60,0.016666666666666666
FP,2020,13,insularis,Erigeron.speciosus,1,60,0.016666666666666666
FP,2020,13,occidentalis,Heliomeris.multiflora,10,60,0.16666666666666666
FP,2020,14,appositus,Ericameria.parryi,1,60,0.016666666666666666
FP,2020,14,bifarius,Ericameria.parryi,2,60,0.03333333333333333
FP,2020,14,bifarius,Heliomeris.multiflora,10,60,0.16666666666666666
FP,2020,14,flavifrons,Cirsium.parryi,1,60,0.016666666666666666
FP,2020,14,flavifrons,Ericameria.parryi,2,60,0.03333333333333333
FP,2020,14,flavifrons,Heliomeris.multiflora,1,60,0.016666666666666666
FP,2020,14,insularis,Ericameria.parryi,1,60,0.016666666666666666
FP,2020,14,occidentalis,Ericameria.parryi,2,60,0.03333333333333333
FP,2020,14,occidentalis,Heliomeris.multiflora,1,60,0.016666666666666666
FP,2020,14,rufocinctus,Heliomeris.multiflora,3,60,0.05
FP,2020,15,appositus,Ericameria.parryi,4,60,0.06666666666666667
FP,2020,15,bifarius,Ericameria.parryi,5,60,0.08333333333333333
FP,2020,15,bifarius,Heliomeris.multiflora,8,60,0.13333333333333333
FP,2020,15,californicus,Ericameria.parryi,1,60,0.016666666666666666
FP,2020,15,insularis,Ericameria.parryi,22,60,0.36666666666666664
FP,2020,15,insularis,Heliomeris.multiflora,7,60,0.11666666666666667
FP,2020,15,occidentalis,Ericameria.parryi,5,60,0.08333333333333333
FP,2020,15,occidentalis,Heliomeris.multiflora,7,60,0.11666666666666667
FP,2020,15,rufocinctus,Ericameria.parryi,3,60,0.05
FP,2020,15,rufocinctus,Heliomeris.multiflora,2,60,0.03333333333333333
FP,2020,16,appositus,Cirsium.parryi,2,60,0.03333333333333333
FP,2020,16,appositus,Ericameria.parryi,3,60,0.05
FP,2020,16,bifarius,Ericameria.parryi,5,60,0.08333333333333333
FP,2020,16,bifarius,Heliomeris.multiflora,8,60,0.13333333333333333
FP,2020,16,flavifrons,Cirsium.parryi,1,60,0.016666666666666666
FP,2020,16,flavifrons,Ericameria.parryi,1,60,0.016666666666666666
FP,2020,16,flavifrons,Sidalcea.candida,1,60,0.016666666666666666
FP,2020,16,insularis,Cirsium.parryi,3,60,0.05
FP,2020,16,insularis,Ericameria.parryi,56,60,0.9333333333333333
FP,2020,16,insularis,Heliomeris.multiflora,5,60,0.08333333333333333
FP,2020,16,occidentalis,Ericameria.parryi,2,60,0.03333333333333333
FP,2020,16,rufocinctus,Ericameria.parryi,2,60,0.03333333333333333
FP,2020,16,rufocinctus,Heliomeris.multiflora,1,60,0.016666666666666666
FP,2020,17,appositus,Ericameria.parryi,1,60,0.016666666666666666
FP,2020,17,bifarius,Ericameria.parryi,10,60,0.16666666666666666
FP,2020,17,bifarius,Heliomeris.multiflora,4,60,0.06666666666666667
FP,2020,17,insularis,Aster.foliaceus,1,60,0.016666666666666666
FP,2020,17,insularis,Cirsium.parryi,1,60,0.016666666666666666
FP,2020,17,insularis,Ericameria.parryi,28,60,0.4666666666666667
FP,2020,17,insularis,Heliomeris.multiflora,1,60,0.016666666666666666
FP,2020,17,occidentalis,Ericameria.parryi,1,60,0.016666666666666666
FP,2020,18,bifarius,Ericameria.parryi,3,60,0.05
FP,2020,18,insularis,Ericameria.parryi,31,60,0.5166666666666667
FP,2020,19,insularis,Ericameria.parryi,5,60,0.08333333333333333
FP,2021,2,occidentalis,Mertensia.fusiformis,1,60,0.016666666666666666
FP,2021,3,bifarius,Mertensia.fusiformis,2,60,0.03333333333333333
FP,2021,4,appositus,Mertensia.fusiformis,2,60,0.03333333333333333
FP,2021,4,bifarius,Mertensia.fusiformis,12,60,0.2
FP,2021,4,bifarius,Salix.sp,1,60,0.016666666666666666
FP,2021,4,flavifrons,Mertensia.fusiformis,1,60,0.016666666666666666
FP,2021,5,bifarius,Mertensia.fusiformis,4,60,0.06666666666666667
FP,2021,5,californicus,Mertensia.fusiformis,1,60,0.016666666666666666
FP,2021,5,flavifrons,Mertensia.fusiformis,1,60,0.016666666666666666
FP,2021,6,flavifrons,Mertensia.fusiformis,4,60,0.06666666666666667
FP,2021,7,appositus,Frasera.speciosa,1,60,0.016666666666666666
FP,2021,7,bifarius,Lupinus.bakeri,2,60,0.03333333333333333
FP,2021,7,californicus,Lathyrus.leucanthus,1,60,0.016666666666666666
FP,2021,7,flavifrons,Frasera.speciosa,2,60,0.03333333333333333
FP,2021,7,flavifrons,Hydrophyllum.fendleri,3,60,0.05
FP,2021,7,flavifrons,Lathyrus.leucanthus,1,60,0.016666666666666666
FP,2021,7,flavifrons,Lupinus.bakeri,6,60,0.1
FP,2021,7,insularis,Senecio.integerrimus,1,60,0.016666666666666666
FP,2021,7,rufocinctus,Lupinus.bakeri,3,60,0.05
FP,2021,8,appositus,Lathyrus.leucanthus,3,60,0.05
FP,2021,8,bifarius,Lupinus.bakeri,2,60,0.03333333333333333
FP,2021,8,californicus,Lathyrus.leucanthus,2,60,0.03333333333333333
FP,2021,8,californicus,Lupinus.bakeri,1,60,0.016666666666666666
FP,2021,8,flavifrons,Hydrophyllum.fendleri,4,60,0.06666666666666667
FP,2021,8,flavifrons,Lupinus.bakeri,4,60,0.06666666666666667
FP,2021,8,nevadensis,Lathyrus.leucanthus,1,60,0.016666666666666666
FP,2021,8,nevadensis,Lupinus.bakeri,2,60,0.03333333333333333
FP,2021,8,rufocinctus,Frasera.speciosa,1,60,0.016666666666666666
FP,2021,8,rufocinctus,Hydrophyllum.fendleri,1,60,0.016666666666666666
FP,2021,8,rufocinctus,Lupinus.bakeri,14,60,0.23333333333333334
FP,2021,9,appositus,Erysimum.capitatum,1,60,0.016666666666666666
FP,2021,9,appositus,Lathyrus.leucanthus,1,60,0.016666666666666666
FP,2021,9,appositus,Lupinus.bakeri,3,60,0.05
FP,2021,9,appositus,Vicia.americana,2,60,0.03333333333333333
FP,2021,9,bifarius,Lupinus.bakeri,9,60,0.15
FP,2021,9,californicus,Lathyrus.leucanthus,4,60,0.06666666666666667
FP,2021,9,californicus,Lupinus.bakeri,1,60,0.016666666666666666
FP,2021,9,flavifrons,Hydrophyllum.fendleri,3,60,0.05
FP,2021,9,flavifrons,Lupinus.bakeri,3,60,0.05
FP,2021,9,mixtus,Lupinus.bakeri,1,60,0.016666666666666666
FP,2021,9,nevadensis,Hydrophyllum.fendleri,1,60,0.016666666666666666
FP,2021,9,rufocinctus,Frasera.speciosa,1,60,0.016666666666666666
FP,2021,9,rufocinctus,Hydrophyllum.fendleri,2,60,0.03333333333333333
FP,2021,9,rufocinctus,Lathyrus.leucanthus,1,60,0.016666666666666666
FP,2021,9,rufocinctus,Lupinus.bakeri,1,60,0.016666666666666666
FP,2021,10,appositus,Delphinium.barbeyi,3,60,0.05
FP,2021,10,appositus,Lathyrus.leucanthus,2,60,0.03333333333333333
FP,2021,10,appositus,Lupinus.bakeri,1,60,0.016666666666666666
FP,2021,10,appositus,Vicia.americana,1,60,0.016666666666666666
FP,2021,10,bifarius,Helianthella.quinquenervis,2,60,0.03333333333333333
FP,2021,10,bifarius,Hydrophyllum.fendleri,1,60,0.016666666666666666
FP,2021,10,bifarius,Lupinus.bakeri,4,60,0.06666666666666667
FP,2021,10,californicus,Lathyrus.leucanthus,2,60,0.03333333333333333
FP,2021,10,californicus,Lupinus.bakeri,2,60,0.03333333333333333
FP,2021,10,flavifrons,Frasera.speciosa,1,60,0.016666666666666666
FP,2021,10,flavifrons,Hydrophyllum.fendleri,1,60,0.016666666666666666
FP,2021,10,flavifrons,Lathyrus.leucanthus,1,60,0.016666666666666666
FP,2021,10,flavifrons,Lupinus.bakeri,15,60,0.25
FP,2021,10,flavifrons,Mertensia.ciliata,1,60,0.016666666666666666
FP,2021,10,flavifrons,Vicia.americana,2,60,0.03333333333333333
FP,2021,10,insularis,Cirsium.parryi,1,60,0.016666666666666666
FP,2021,10,mixtus,Lupinus.bakeri,1,60,0.016666666666666666
FP,2021,10,nevadensis,Lupinus.bakeri,1,60,0.016666666666666666
FP,2021,10,rufocinctus,Frasera.speciosa,1,60,0.016666666666666666
FP,2021,10,rufocinctus,Helianthella.quinquenervis,1,60,0.016666666666666666
FP,2021,10,rufocinctus,Lupinus.bakeri,5,60,0.08333333333333333
FP,2021,11,appositus,Delphinium.barbeyi,14,60,0.23333333333333334
FP,2021,11,bifarius,Frasera.speciosa,1,60,0.016666666666666666
FP,2021,11,bifarius,Helianthella.quinquenervis,2,60,0.03333333333333333
FP,2021,11,bifarius,Lupinus.bakeri,1,60,0.016666666666666666
FP,2021,11,bifarius,Pentaphylloides.floribunda,5,60,0.08333333333333333
FP,2021,11,californicus,Delphinium.barbeyi,1,60,0.016666666666666666
FP,2021,11,flavifrons,Aconitum.columbianum,1,60,0.016666666666666666
FP,2021,11,flavifrons,Delphinium.barbeyi,7,60,0.11666666666666667
FP,2021,11,flavifrons,Helianthella.quinquenervis,3,60,0.05
FP,2021,11,flavifrons,Heliomeris.multiflora,1,60,0.016666666666666666
FP,2021,11,flavifrons,Lupinus.bakeri,2,60,0.03333333333333333
FP,2021,11,mixtus,Helianthella.quinquenervis,2,60,0.03333333333333333
FP,2021,11,nevadensis,Lupinus.bakeri,1,60,0.016666666666666666
FP,2021,11,rufocinctus,Erigeron.speciosus,3,60,0.05
FP,2021,11,rufocinctus,Helianthella.quinquenervis,2,60,0.03333333333333333
FP,2021,11,rufocinctus,Pentaphylloides.floribunda,9,60,0.15
FP,2021,11,rufocinctus,Potentilla.pulcherrima,1,60,0.016666666666666666
FP,2021,12,appositus,Delphinium.barbeyi,21,60,0.35
FP,2021,12,appositus,Erigeron.speciosus,1,60,0.016666666666666666
FP,2021,12,bifarius,Calochortus.gunnisonii,1,60,0.016666666666666666
FP,2021,12,bifarius,Erigeron.speciosus,7,60,0.11666666666666667
FP,2021,12,bifarius,Helianthella.quinquenervis,3,60,0.05
FP,2021,12,bifarius,Pentaphylloides.floribunda,2,60,0.03333333333333333
FP,2021,12,californicus,Delphinium.barbeyi,3,60,0.05
FP,2021,12,flavifrons,Delphinium.barbeyi,35,60,0.5833333333333334
FP,2021,12,flavifrons,Helianthella.quinquenervis,9,60,0.15
FP,2021,12,flavifrons,Lupinus.bakeri,1,60,0.016666666666666666
FP,2021,12,flavifrons,Vicia.americana,1,60,0.016666666666666666
FP,2021,12,mixtus,Mertensia.ciliata,1,60,0.016666666666666666
FP,2021,12,nevadensis,Delphinium.barbeyi,1,60,0.016666666666666666
FP,2021,12,occidentalis,Helianthella.quinquenervis,1,60,0.016666666666666666
FP,2021,12,rufocinctus,Calochortus.gunnisonii,12,60,0.2
FP,2021,12,rufocinctus,Erigeron.speciosus,34,60,0.5666666666666667
FP,2021,12,rufocinctus,Helianthella.quinquenervis,3,60,0.05
FP,2021,12,rufocinctus,Pentaphylloides.floribunda,1,60,0.016666666666666666
FP,2021,13,appositus,Delphinium.barbeyi,11,60,0.18333333333333332
FP,2021,13,bifarius,Erigeron.elatior,1,60,0.016666666666666666
FP,2021,13,bifarius,Erigeron.speciosus,17,60,0.2833333333333333
FP,2021,13,bifarius,Helianthella.quinquenervis,4,60,0.06666666666666667
FP,2021,13,bifarius,Heliomeris.multiflora,8,60,0.13333333333333333
FP,2021,13,bifarius,Heterotheca.villosa,3,60,0.05
FP,2021,13,bifarius,Pyrrocoma.crocea,1,60,0.016666666666666666
FP,2021,13,bifarius,Solidago.multiradiata,1,60,0.016666666666666666
FP,2021,13,californicus,Delphinium.barbeyi,3,60,0.05
FP,2021,13,flavifrons,Cirsium.parryi,6,60,0.1
FP,2021,13,flavifrons,Delphinium.barbeyi,12,60,0.2
FP,2021,13,flavifrons,Erigeron.speciosus,2,60,0.03333333333333333
FP,2021,13,flavifrons,Helianthella.quinquenervis,8,60,0.13333333333333333
FP,2021,13,flavifrons,Heliomeris.multiflora,3,60,0.05
FP,2021,13,flavifrons,Heterotheca.villosa,2,60,0.03333333333333333
FP,2021,13,flavifrons,Solidago.multiradiata,2,60,0.03333333333333333
FP,2021,13,mixtus,Heliomeris.multiflora,1,60,0.016666666666666666
FP,2021,13,mixtus,Pentaphylloides.floribunda,2,60,0.03333333333333333
FP,2021,13,nevadensis,Delphinium.barbeyi,1,60,0.016666666666666666
FP,2021,13,occidentalis,Erigeron.speciosus,2,60,0.03333333333333333
FP,2021,13,rufocinctus,Erigeron.speciosus,41,60,0.6833333333333333
FP,2021,13,rufocinctus,Heliomeris.multiflora,11,60,0.18333333333333332
FP,2021,13,rufocinctus,Heterotheca.villosa,6,60,0.1
FP,2021,13,rufocinctus,Pentaphylloides.floribunda,3,60,0.05
FP,2021,14,appositus,Cirsium.parryi,4,60,0.06666666666666667
FP,2021,14,appositus,Delphinium.barbeyi,7,60,0.11666666666666667
FP,2021,14,appositus,Ericameria.parryi,1,60,0.016666666666666666
FP,2021,14,bifarius,Agoseris.glauca,1,60,0.016666666666666666
FP,2021,14,bifarius,Ericameria.parryi,6,60,0.1
FP,2021,14,bifarius,Erigeron.speciosus,14,60,0.23333333333333334
FP,2021,14,bifarius,Heliomeris.multiflora,77,60,1.2833333333333334
FP,2021,14,bifarius,Heterotheca.villosa,4,60,0.06666666666666667
FP,2021,14,bifarius,Pentaphylloides.floribunda,5,60,0.08333333333333333
FP,2021,14,bifarius,Solidago.missouriensis,19,60,0.31666666666666665
FP,2021,14,californicus,Cirsium.parryi,2,60,0.03333333333333333
FP,2021,14,californicus,Delphinium.barbeyi,1,60,0.016666666666666666
FP,2021,14,flavifrons,Agoseris.glauca,1,60,0.016666666666666666
FP,2021,14,flavifrons,Chamerion.danielsii,1,60,0.016666666666666666
FP,2021,14,flavifrons,Cirsium.parryi,11,60,0.18333333333333332
FP,2021,14,flavifrons,Delphinium.barbeyi,5,60,0.08333333333333333
FP,2021,14,flavifrons,Ericameria.parryi,8,60,0.13333333333333333
FP,2021,14,flavifrons,Erigeron.elatior,1,60,0.016666666666666666
FP,2021,14,flavifrons,Eucephalus.engelmannii,1,60,0.016666666666666666
FP,2021,14,flavifrons,Helianthella.quinquenervis,1,60,0.016666666666666666
FP,2021,14,flavifrons,Heliomeris.multiflora,9,60,0.15
FP,2021,14,flavifrons,Pyrrocoma.crocea,1,60,0.016666666666666666
FP,2021,14,flavifrons,Senecio.serra,5,60,0.08333333333333333
FP,2021,14,flavifrons,Solidago.missouriensis,2,60,0.03333333333333333
FP,2021,14,insularis,Erigeron.speciosus,1,60,0.016666666666666666
FP,2021,14,insularis,Heliomeris.multiflora,3,60,0.05
FP,2021,14,insularis,Senecio.serra,1,60,0.016666666666666666
FP,2021,14,mixtus,Erigeron.speciosus,1,60,0.016666666666666666
FP,2021,14,mixtus,Heliomeris.multiflora,3,60,0.05
FP,2021,14,mixtus,Senecio.serra,1,60,0.016666666666666666
FP,2021,14,mixtus,Solidago.missouriensis,1,60,0.016666666666666666
FP,2021,14,occidentalis,Achillea.millefolium,1,60,0.016666666666666666
FP,2021,14,occidentalis,Erigeron.speciosus,1,60,0.016666666666666666
FP,2021,14,occidentalis,Heliomeris.multiflora,1,60,0.016666666666666666
FP,2021,14,occidentalis,Pentaphylloides.floribunda,1,60,0.016666666666666666
FP,2021,14,occidentalis,Senecio.serra,1,60,0.016666666666666666
FP,2021,14,occidentalis,Solidago.missouriensis,1,60,0.016666666666666666
FP,2021,14,rufocinctus,Erigeron.speciosus,49,60,0.8166666666666667
FP,2021,14,rufocinctus,Heliomeris.multiflora,65,60,1.0833333333333333
FP,2021,14,rufocinctus,Heterotheca.villosa,2,60,0.03333333333333333
FP,2021,14,rufocinctus,Pentaphylloides.floribunda,4,60,0.06666666666666667
FP,2021,14,rufocinctus,Solidago.missouriensis,2,60,0.03333333333333333
FP,2021,15,appositus,Cirsium.parryi,8,60,0.13333333333333333
FP,2021,15,appositus,Delphinium.barbeyi,5,60,0.08333333333333333
FP,2021,15,appositus,Ericameria.parryi,33,60,0.55
FP,2021,15,appositus,Linaria.vulgaris,1,60,0.016666666666666666
FP,2021,15,bifarius,Achillea.millefolium,1,60,0.016666666666666666
FP,2021,15,bifarius,Aster.foliaceus,3,60,0.05
FP,2021,15,bifarius,Cirsium.parryi,1,60,0.016666666666666666
FP,2021,15,bifarius,Ericameria.parryi,8,60,0.13333333333333333
FP,2021,15,bifarius,Erigeron.speciosus,5,60,0.08333333333333333
FP,2021,15,bifarius,Heliomeris.multiflora,151,60,2.5166666666666666
FP,2021,15,bifarius,Heterotheca.villosa,3,60,0.05
FP,2021,15,bifarius,Linaria.vulgaris,7,60,0.11666666666666667
FP,2021,15,bifarius,Pentaphylloides.floribunda,2,60,0.03333333333333333
FP,2021,15,bifarius,Senecio.serra,5,60,0.08333333333333333
FP,2021,15,bifarius,Sidalcea.candida,1,60,0.016666666666666666
FP,2021,15,bifarius,Solidago.missouriensis,9,60,0.15
FP,2021,15,californicus,Castilleja.linariifolia,1,60,0.016666666666666666
FP,2021,15,californicus,Cirsium.parryi,1,60,0.016666666666666666
FP,2021,15,californicus,Delphinium.barbeyi,2,60,0.03333333333333333
FP,2021,15,californicus,Ericameria.parryi,2,60,0.03333333333333333
FP,2021,15,californicus,Linaria.vulgaris,1,60,0.016666666666666666
FP,2021,15,flavifrons,Aster.foliaceus,4,60,0.06666666666666667
FP,2021,15,flavifrons,Chamerion.danielsii,1,60,0.016666666666666666
FP,2021,15,flavifrons,Cirsium.parryi,8,60,0.13333333333333333
FP,2021,15,flavifrons,Delphinium.barbeyi,2,60,0.03333333333333333
FP,2021,15,flavifrons,Ericameria.parryi,13,60,0.21666666666666667
FP,2021,15,flavifrons,Helianthella.quinquenervis,1,60,0.016666666666666666
FP,2021,15,flavifrons,Heliomeris.multiflora,17,60,0.2833333333333333
FP,2021,15,flavifrons,Ligularia.bigelovii,3,60,0.05
FP,2021,15,flavifrons,Linaria.vulgaris,1,60,0.016666666666666666
FP,2021,15,flavifrons,Senecio.serra,14,60,0.23333333333333334
FP,2021,15,flavifrons,Solidago.missouriensis,1,60,0.016666666666666666
FP,2021,15,insularis,Ericameria.parryi,3,60,0.05
FP,2021,15,insularis,Heliomeris.multiflora,12,60,0.2
FP,2021,15,insularis,Heterotheca.villosa,2,60,0.03333333333333333
FP,2021,15,insularis,Senecio.serra,12,60,0.2
FP,2021,15,insularis,Solidago.missouriensis,3,60,0.05
FP,2021,15,mixtus,Heliomeris.multiflora,9,60,0.15
FP,2021,15,mixtus,Senecio.serra,1,60,0.016666666666666666
FP,2021,15,occidentalis,Linaria.vulgaris,2,60,0.03333333333333333
FP,2021,15,rufocinctus,Aster.foliaceus,3,60,0.05
FP,2021,15,rufocinctus,Campanula.rotundifolia,1,60,0.016666666666666666
FP,2021,15,rufocinctus,Erigeron.speciosus,4,60,0.06666666666666667
FP,2021,15,rufocinctus,Helianthella.quinquenervis,1,60,0.016666666666666666
FP,2021,15,rufocinctus,Heliomeris.multiflora,105,60,1.75
FP,2021,15,rufocinctus,Heterotheca.villosa,1,60,0.016666666666666666
FP,2021,15,rufocinctus,Solidago.missouriensis,1,60,0.016666666666666666
FP,2021,16,appositus,Aster.foliaceus,3,60,0.05
FP,2021,16,appositus,Cirsium.parryi,5,60,0.08333333333333333
FP,2021,16,appositus,Delphinium.barbeyi,1,60,0.016666666666666666
FP,2021,16,appositus,Ericameria.parryi,48,60,0.8
FP,2021,16,appositus,Gentiana.parryi,5,60,0.08333333333333333
FP,2021,16,appositus,Heliomeris.multiflora,1,60,0.016666666666666666
FP,2021,16,appositus,Linaria.vulgaris,5,60,0.08333333333333333
FP,2021,16,bifarius,Aster.foliaceus,8,60,0.13333333333333333
FP,2021,16,bifarius,Ericameria.parryi,10,60,0.16666666666666666
FP,2021,16,bifarius,Heliomeris.multiflora,82,60,1.3666666666666667
FP,2021,16,bifarius,Linaria.vulgaris,7,60,0.11666666666666667
FP,2021,16,bifarius,Pentaphylloides.floribunda,6,60,0.1
FP,2021,16,californicus,Aster.foliaceus,2,60,0.03333333333333333
FP,2021,16,californicus,Cirsium.parryi,2,60,0.03333333333333333
FP,2021,16,californicus,Ericameria.parryi,12,60,0.2
FP,2021,16,californicus,Linaria.vulgaris,4,60,0.06666666666666667
FP,2021,16,flavifrons,Aster.foliaceus,10,60,0.16666666666666666
FP,2021,16,flavifrons,Cirsium.parryi,4,60,0.06666666666666667
FP,2021,16,flavifrons,Ericameria.parryi,24,60,0.4
FP,2021,16,flavifrons,Heliomeris.multiflora,17,60,0.2833333333333333
FP,2021,16,flavifrons,Ligularia.bigelovii,1,60,0.016666666666666666
FP,2021,16,flavifrons,Pentaphylloides.floribunda,1,60,0.016666666666666666
FP,2021,16,flavifrons,Senecio.serra,3,60,0.05
FP,2021,16,insularis,Aster.foliaceus,4,60,0.06666666666666667
FP,2021,16,insularis,Ericameria.parryi,17,60,0.2833333333333333
FP,2021,16,insularis,Heliomeris.multiflora,7,60,0.11666666666666667
FP,2021,16,insularis,Senecio.serra,4,60,0.06666666666666667
FP,2021,16,mixtus,Heliomeris.multiflora,8,60,0.13333333333333333
FP,2021,16,nevadensis,Ericameria.parryi,1,60,0.016666666666666666
FP,2021,16,occidentalis,Aster.foliaceus,3,60,0.05
FP,2021,16,occidentalis,Ericameria.parryi,1,60,0.016666666666666666
FP,2021,16,rufocinctus,Aster.foliaceus,15,60,0.25
FP,2021,16,rufocinctus,Ericameria.parryi,4,60,0.06666666666666667
FP,2021,16,rufocinctus,Gentiana.parryi,3,60,0.05
FP,2021,16,rufocinctus,Heliomeris.multiflora,67,60,1.1166666666666667
FP,2021,16,rufocinctus,Heterotheca.villosa,3,60,0.05
FP,2021,17,appositus,Aster.foliaceus,1,60,0.016666666666666666
FP,2021,17,appositus,Cirsium.parryi,3,60,0.05
FP,2021,17,appositus,Ericameria.parryi,11,60,0.18333333333333332
FP,2021,17,appositus,Gentiana.parryi,8,60,0.13333333333333333
FP,2021,17,bifarius,Aster.foliaceus,7,60,0.11666666666666667
FP,2021,17,bifarius,Ericameria.parryi,7,60,0.11666666666666667
FP,2021,17,bifarius,Heliomeris.multiflora,76,60,1.2666666666666666
FP,2021,17,bifarius,Heterotheca.villosa,1,60,0.016666666666666666
FP,2021,17,bifarius,Linaria.vulgaris,3,60,0.05
FP,2021,17,californicus,Aster.foliaceus,2,60,0.03333333333333333
FP,2021,17,californicus,Cirsium.parryi,1,60,0.016666666666666666
FP,2021,17,californicus,Ericameria.parryi,4,60,0.06666666666666667
FP,2021,17,californicus,Linaria.vulgaris,3,60,0.05
FP,2021,17,flavifrons,Aster.foliaceus,6,60,0.1
FP,2021,17,flavifrons,Cirsium.parryi,2,60,0.03333333333333333
FP,2021,17,flavifrons,Ericameria.parryi,19,60,0.31666666666666665
FP,2021,17,flavifrons,Heliomeris.multiflora,5,60,0.08333333333333333
FP,2021,17,flavifrons,Senecio.serra,1,60,0.016666666666666666
FP,2021,17,insularis,Aster.foliaceus,8,60,0.13333333333333333
FP,2021,17,insularis,Ericameria.parryi,44,60,0.7333333333333333
FP,2021,17,insularis,Heliomeris.multiflora,3,60,0.05
FP,2021,17,insularis,Senecio.serra,4,60,0.06666666666666667
FP,2021,17,mixtus,Heliomeris.multiflora,1,60,0.016666666666666666
FP,2021,17,occidentalis,Aster.foliaceus,2,60,0.03333333333333333
FP,2021,17,occidentalis,Ericameria.parryi,1,60,0.016666666666666666
FP,2021,17,occidentalis,Heliomeris.multiflora,1,60,0.016666666666666666
FP,2021,17,occidentalis,Linaria.vulgaris,1,60,0.016666666666666666
FP,2021,17,rufocinctus,Aster.foliaceus,15,60,0.25
